"file","h1","h1_count","heading_count","line_count","word_count","link_count","image_count","code_fence_count","missing_language_fence_count","table_count","html_table_count","issue_count"
"markdown/api-reference/cllent-mobile-api-reference/NowChatServiceAndroidAPI.md","NowChatService class- Android","1","6","330","860","8","0","5","5","7","3","13"
"markdown/api-reference/cllent-mobile-api-reference/NowChatServiceDelegateiOSProtocol.md","NowChatServiceDelegate protocol- iOS","1","5","130","563","5","0","4","4","7","1","8"
"markdown/api-reference/cllent-mobile-api-reference/NowChatServiceiOSAPI.md","NowChatService class- iOS","1","8","557","1602","9","0","8","8","8","6","17"
"markdown/api-reference/cllent-mobile-api-reference/NowChatThemeableiOSProtocol.md","NowChatThemeable protocol- iOS","1","6","218","611","3","0","6","6","0","0","8"
"markdown/api-reference/cllent-mobile-api-reference/NowChatThemeColorsAndroidInterface.md","NowChatTheme interface- Android","1","1","307","423","1","0","0","0","0","1","3"
"markdown/api-reference/cllent-mobile-api-reference/NowCoreServiceiOSAPI.md","NowCoreService class- iOS","1","14","568","1729","8","0","13","13","15","11","26"
"markdown/api-reference/cllent-mobile-api-reference/NowDataAPIiOS.md","NowData framework- iOS","1","5","213","839","5","0","4","4","7","1","8"
"markdown/api-reference/cllent-mobile-api-reference/NowDataSDKAndroidAPI.md","NowDataSDK class- Android","1","5","151","887","14","0","4","4","8","0","6"
"markdown/api-reference/cllent-mobile-api-reference/NowGQLServiceAndroidInterface.md","NowGraphQLService interface- Android","1","2","50","224","5","0","1","1","3","0","3"
"markdown/api-reference/cllent-mobile-api-reference/NowGraphQLServiceiOSAPI.md","NowGraphQLService class- iOS","1","5","314","740","3","0","4","4","4","4","11"
"markdown/api-reference/cllent-mobile-api-reference/NowLoggingServiceiOSAPI.md","NowLoggingService class- iOS","1","3","149","286","1","0","2","2","2","3","9"
"markdown/api-reference/cllent-mobile-api-reference/NowPushiOSAPI.md","NowPush API- iOS","1","3","72","324","4","0","2","2","4","0","3"
"markdown/api-reference/cllent-mobile-api-reference/NowPushPayloadAndroidInterface.md","NowPushPayload interface- Android","1","1","77","147","1","0","0","0","0","1","3"
"markdown/api-reference/cllent-mobile-api-reference/NowPushPayloadiOSProtocol.md","NowPushPayload protocol","1","1","59","119","1","0","0","0","0","1","3"
"markdown/api-reference/cllent-mobile-api-reference/NowPushSDKAndroidAPI.md","NowPushSDK class- Android","1","2","50","237","3","0","1","1","2","0","3"
"markdown/api-reference/cllent-mobile-api-reference/NowPushServiceAndroidAPI.md","NowPushService class- Android","1","4","127","801","21","0","3","3","6","1","6"
"markdown/api-reference/cllent-mobile-api-reference/NowPushServiceiOSAPI.md","NowPushService class- iOS","1","4","292","756","2","0","3","3","3","4","11"
"markdown/api-reference/cllent-mobile-api-reference/NowRecordiOSAPI.md","NowRecord class- iOS","1","1","26","120","1","0","0","0","1","0","2"
"markdown/api-reference/cllent-mobile-api-reference/NowSDKAndroidAPI.md","NowSDK- Android","1","3","112","382","3","0","2","2","4","0","4"
"markdown/api-reference/cllent-mobile-api-reference/NowSDKAPIiOS.md","NowSDK framework- iOS","1","4","104","459","4","0","3","3","6","0","5"
"markdown/api-reference/cllent-mobile-api-reference/NowSDKAuthProvidingAndroidInterface.md","NowSDKAuthorizationProviding interface- Android","1","2","47","230","5","0","1","1","2","0","3"
"markdown/api-reference/cllent-mobile-api-reference/NowSDKConfigurationAndroidAPI.md","NowSDKConfiguration class- Android","1","2","204","359","1","0","3","3","1","2","8"
"markdown/api-reference/cllent-mobile-api-reference/NowSDKConfigurationiOSAPI.md","NowSDKConfiguration class- iOS","1","2","158","298","1","0","2","2","0","2","7"
"markdown/api-reference/cllent-mobile-api-reference/NowServiceConfigurationAndroidAPI.md","NowServiceConfiguration class- Android","1","1","57","131","2","0","0","0","0","1","3"
"markdown/api-reference/cllent-mobile-api-reference/NowServiceConfigurationiOSStruct.md","NowServiceConfiguration structure- iOS","1","2","49","203","1","0","1","1","3","0","3"
"markdown/api-reference/cllent-mobile-api-reference/NowServiceErrorAndroidAPI.md","NowServiceError class- Android","1","1","33","162","2","0","0","0","2","0","2"
"markdown/api-reference/cllent-mobile-api-reference/NowServiceiOSProtocol.md","NowService protocol- iOS","1","1","26","126","2","0","0","0","1","0","2"
"markdown/api-reference/cllent-mobile-api-reference/NowTableServiceAndroidInterface.md","NowTableService interface- Android","1","7","378","1225","20","0","6","6","5","8","16"
"markdown/api-reference/cllent-mobile-api-reference/NowTableServiceiOSAPI.md","NowTableService class- iOS","1","31","4961","15622","68","0","63","63","14","46","121"
"markdown/api-reference/cllent-mobile-api-reference/NowWebColoringiOSProtocol.md","NowWebColoring protocol- iOS","1","1","208","505","1","0","1","1","0","1","4"
"markdown/api-reference/cllent-mobile-api-reference/NowWebiOSAPI.md","NowWeb API- iOS","1","4","132","558","4","0","3","3","5","1","5"
"markdown/api-reference/cllent-mobile-api-reference/NowWebSDKAndroidAPI.md","NowWebSDK class- Android","1","2","68","351","3","0","1","1","2","0","3"
"markdown/api-reference/cllent-mobile-api-reference/NowWebServiceAndroidAPI.md","NowWebService class- Android","1","4","177","620","4","0","3","3","6","1","7"
"markdown/api-reference/cllent-mobile-api-reference/NowWebServiceiOSAPI.md","NowWebService class- iOS","1","4","203","492","4","0","3","3","3","3","8"
"markdown/api-reference/cllent-mobile-api-reference/NowWebThemeableiOSProtocol.md","NowWebThemeable protocol- iOS","1","6","136","469","3","0","6","6","0","0","8"
"markdown/api-reference/cllent-mobile-api-reference/NowWebThemeAndroidInterface.md","NowWebTheme interface- Android","1","1","210","428","2","0","0","0","0","1","3"
"markdown/api-reference/cllent-mobile-api-reference/NowWebViewServiceDelAndroidAPI.md","NowWebViewServiceDelegate interface- Android","1","5","116","434","1","0","4","4","8","0","6"
"markdown/api-reference/cllent-mobile-api-reference/NWebViewControlleriOSAPI.md","NowWebViewController class- iOS","1","3","73","372","2","1","2","2","4","0","4"
"markdown/api-reference/cllent-mobile-api-reference/NWViewControllerDelegateiOSProtocol.md","NowWebViewControllerDelegate protocol- iOS","1","6","133","667","7","0","5","5","10","0","7"
"markdown/api-reference/cllent-mobile-api-reference/PaginatorAndroidAPI.md","Paginator class- Android","1","10","409","1046","3","0","9","9","14","4","16"
"markdown/api-reference/cllent-mobile-api-reference/PaginatorIOSAPI.md","Paginator API- iOS","1","6","319","867","1","0","5","5","10","1","7"
"markdown/api-reference/cllent-mobile-api-reference/SNMobileAnalytics.md","SNMobileAnalytics API","1","5","130","445","3","0","4","4","7","1","7"
"markdown/api-reference/developer-guides/add-api-glide.md","Client GlideList API in the Workspace Experience UI Developer Guide","1","3","74","450","4","3","0","0","0","1","2"
"markdown/api-reference/developer-guides/alarm-mgmt_dev-guide.md","Alarm Management Open API Developer Guide","1","6","142","826","2","0","3","3","0","0","4"
"markdown/api-reference/developer-guides/apInvoice-dev-guide.md","AP Invoice API Developer Guide","1","13","172","1077","16","0","0","0","0","0","7"
"markdown/api-reference/developer-guides/developer-guides.md","Developer guides","1","1","101","556","14","0","0","0","0","1","2"
"markdown/api-reference/developer-guides/event-mgmt-notif_dev-guide.md","Event Notification Management Open API Developer Guide","1","6","202","947","3","0","2","2","0","0","3"
"markdown/api-reference/developer-guides/geopoint-dev-guide.md","GlideGeoPoint Developer Guide","1","5","205","1426","4","0","10","10","0","0","11"
"markdown/api-reference/developer-guides/mobsdk-and-add-default-push-reg.md","Add a default push registration","1","3","37","146","0","1","0","0","0","0","2"
"markdown/api-reference/developer-guides/mobsdk-and-add-push-app.md","Add a push application record","1","3","39","194","0","0","0","0","0","0","2"
"markdown/api-reference/developer-guides/mobsdk-and-add-push-msg-content.md","Add a push notification message content record","1","3","92","301","0","0","1","1","0","1","5"
"markdown/api-reference/developer-guides/mobsdk-and-add-push-notif-msg.md","Add a push notification message","1","3","74","193","0","0","0","0","0","1","3"
"markdown/api-reference/developer-guides/mobsdk-and-chat_options.md","Pass NowChatConfiguration to modify the behavior of NowChat","1","1","70","380","2","0","1","1","0","0","3"
"markdown/api-reference/developer-guides/mobsdk-and-color-theming.md","Use NowUIColoring to theme NowWebTheme and NowChatTheme","1","2","89","373","2","0","2","2","0","0","4"
"markdown/api-reference/developer-guides/mobsdk-and-config_results_returned.md","Configure return results data","1","3","97","635","6","0","2","2","0","0","4"
"markdown/api-reference/developer-guides/mobsdk-and-config-certificate.md","Configure certificate and create an OAuth Entity","1","3","59","390","3","2","0","0","0","0","3"
"markdown/api-reference/developer-guides/mobsdk-and-config-guest-access.md","Configure guest user access","1","3","35","250","0","1","0","0","0","0","2"
"markdown/api-reference/developer-guides/mobsdk-and-config-project.md","Configure your project","1","3","29","116","0","0","0","0","0","0","2"
"markdown/api-reference/developer-guides/mobsdk-and-display-web-pages.md","Display web pages hosted on your ServiceNow instance","1","4","107","565","3","0","4","4","0","0","6"
"markdown/api-reference/developer-guides/mobsdk-and-down-install-sdk.md","Download and install the Mobile SDK library","1","3","119","541","3","2","3","3","0","0","4"
"markdown/api-reference/developer-guides/mobsdk-and-get-started.md","Get started with Mobile SDK - Android","1","1","25","202","4","0","0","0","0","0","1"
"markdown/api-reference/developer-guides/mobsdk-and-imp-chat.md","Implement Virtual and Live Agent chat","1","3","91","433","5","0","2","2","0","0","4"
"markdown/api-reference/developer-guides/mobsdk-and-init-nowsdk-in-app.md","Initialize the NowSDK in your application","1","1","88","283","0","0","1","1","0","0","3"
"markdown/api-reference/developer-guides/mobsdk-and-install_config-sdk_plugin.md","Install and configure the Mobile SDK scoped application","1","3","172","640","1","5","2","2","0","0","4"
"markdown/api-reference/developer-guides/mobsdk-and-interact_data_instance.md","Interact with table data in a ServiceNow instance","1","3","138","733","4","0","3","3","0","0","5"
"markdown/api-reference/developer-guides/mobsdk-and-interact-rest_api.md","Interact with the public REST API on a ServiceNow instance","1","1","76","371","4","0","2","2","0","0","4"
"markdown/api-reference/developer-guides/mobsdk-and-mod-push-not.md","Modify the push notification","1","3","39","218","0","1","0","0","0","0","2"
"markdown/api-reference/developer-guides/mobsdk-and-nowsdk-arch.md","NowSDK architecture","1","1","70","835","10","0","0","0","0","0","2"
"markdown/api-reference/developer-guides/mobsdk-and-overview.md","Mobile SDK Developer Guide - Android","1","1","30","239","1","0","0","0","0","0","1"
"markdown/api-reference/developer-guides/mobsdk-and-paginate_return_records.md","Paginate return results record sets","1","1","65","355","1","0","1","1","0","0","3"
"markdown/api-reference/developer-guides/mobsdk-and-push-notification.md","Configure push notifications","1","1","22","130","0","0","0","0","0","0","2"
"markdown/api-reference/developer-guides/mobsdk-and-retrieve_attach_metadata.md","Retrieve attachments and attachment metadata","1","2","140","602","4","0","4","4","0","0","6"
"markdown/api-reference/developer-guides/mobsdk-and-retrieve-firebase-key.md","Retrieve the Firebase push server key","1","3","39","234","1","2","0","0","0","0","1"
"markdown/api-reference/developer-guides/mobsdk-and-setup-push-app.md","Setting up push notifications in your Android application","1","5","121","678","5","0","4","4","0","0","6"
"markdown/api-reference/developer-guides/mobsdk-and-setup-push-instance.md","Setting up push notifications on your ServiceNow instance","1","1","25","168","0","0","0","0","0","0","2"
"markdown/api-reference/developer-guides/mobsdk-and-write_options.md","Configure field write options","1","1","23","140","3","0","0","0","0","0","2"
"markdown/api-reference/developer-guides/mobsdk-config-guest-access.md","Configure guest user access","1","3","35","250","0","1","0","0","0","0","2"
"markdown/api-reference/developer-guides/mobsdk-ios-add_push_cert.md","Add a push certificate record","1","3","57","336","1","1","0","0","0","0","1"
"markdown/api-reference/developer-guides/mobsdk-ios-add-default-push-reg.md","Add a default push registration","1","3","37","146","0","1","0","0","0","0","2"
"markdown/api-reference/developer-guides/mobsdk-ios-add-push-app.md","Add a push application record","1","3","39","205","0","0","0","0","0","0","2"
"markdown/api-reference/developer-guides/mobsdk-ios-add-push-msg-content.md","Add a push notification message content record","1","3","92","301","0","0","1","1","0","1","5"
"markdown/api-reference/developer-guides/mobsdk-ios-add-push-notif-msg.md","Add a push notification message","1","3","74","193","0","0","0","0","0","1","3"
"markdown/api-reference/developer-guides/mobsdk-ios-archiving-app.md","Archive your application for publishing","1","1","22","110","0","1","0","0","0","0","2"
"markdown/api-reference/developer-guides/mobsdk-ios-config_results_returned.md","Configure return results data","1","3","117","879","10","0","4","4","0","0","6"
"markdown/api-reference/developer-guides/mobsdk-ios-config-certificate.md","Configure certificate and create an OAuth Entity","1","3","59","390","3","2","0","0","0","0","3"
"markdown/api-reference/developer-guides/mobsdk-ios-config-project.md","Configure your project","1","2","54","264","0","2","1","1","0","0","3"
"markdown/api-reference/developer-guides/mobsdk-ios-display-web-pages.md","Display web pages hosted on your ServiceNow instance","1","4","92","731","5","0","4","4","0","0","6"
"markdown/api-reference/developer-guides/mobsdk-ios-down-install-sdk-libs.md","Download and install the Mobile SDK libraries","1","3","46","362","3","0","0","0","0","0","1"
